product_id,price,price_percentage_change_24h,volume_24h,volume_percentage_change_24h,base_increment,quote_increment,quote_min_size,quote_max_size,base_min_size,base_max_size,base_name,quote_name,watched,is_disabled,new,status,cancel_only,limit_only,post_only,trading_disabled,auction_mode,product_type,quote_currency_id,base_currency_id,fcm_trading_session_details,mid_market_price,alias,alias_to,base_display_symbol,quote_display_symbol,view_only,price_increment,display_name,product_venue,approximate_quote_24h_volume,new_at,market_cap,base_cbrn,quote_cbrn,product_cbrn,icon_color,icon_url,display_name_overwrite,is_alpha_testing,about_description
S-USD,0.04509,0.66979236436705,3302519.9,-6.44736247597284,0.1,0.00001,1,10000000,0.1,34803997.0153626142563663,Sonic,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,S,,,,['S-USDC'],S,USD,False,0.00001,S-USD,CBE,148910.62,2025-06-23T15:54:00.018Z,,,,,,,,False,
S-USDC,0.04509,0.66979236436705,3302519.9,-6.44736247597284,0.1,0.00001,1,10000000,0.1,34803997.0153626142563663,Sonic,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,S,,,S-USD,[],S,USD,False,0.00001,S-USDC,CBE,148910.62,2025-06-23T15:54:00.018Z,,,,,,,,False,
PRCL-USD,0.0149,1.36054421768707,9931819.8,51.5738240564385,0.1,0.0001,1,10000000,0.1,17342727.761908734515975,Parcl,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PRCL,,,,['PRCL-USDC'],PRCL,USD,False,0.0001,PRCL-USD,CBE,147984.12,2024-12-16T17:17:00.034Z,,,,,,,,False,
PRCL-USDC,0.0149,1.36054421768707,9931819.8,51.5738240564385,0.1,0.0001,1,10000000,0.1,17342727.761908734515975,Parcl,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PRCL,,,PRCL-USD,[],PRCL,USD,False,0.0001,PRCL-USDC,CBE,147984.12,2024-12-16T17:17:00.034Z,,,,,,,,False,
L3-USD,0.00811,0.99626400996264,17983716,-69.09551481677626,0.1,0.00001,1,10000000,0.1,101438624.0191962740017317,Layer3,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,L3,,,,['L3-USDC'],L3,USD,False,0.00001,L3-USD,CBE,145847.94,2025-03-26T18:17:01.157Z,,,,,,,,False,
L3-USDC,0.00811,0.99626400996264,17983716,-69.09551481677626,0.1,0.00001,1,10000000,0.1,101438624.0191962740017317,Layer3,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,L3,,,L3-USD,[],L3,USD,False,0.00001,L3-USDC,CBE,145847.94,2025-03-26T18:17:01.157Z,,,,,,,,False,
OP-USD,0.123,-0.80645161290323,1180847.09,-31.15559213248237,0.01,0.001,1,10000000,0.01,4388000,Optimism,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,OP,,,,['OP-USDC'],OP,USD,False,0.001,OP-USD,CBE,145244.19,2023-01-01T00:00:00Z,,,,,,,,False,
OP-USDC,0.123,-0.80645161290323,1180847.09,-31.15559213248237,0.01,0.001,1,10000000,0.01,4388000,Optimism,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,OP,,,OP-USD,[],OP,USD,False,0.001,OP-USDC,CBE,145244.19,2023-01-01T00:00:00Z,,,,,,,,False,
PROVE-USD,0.2652,-2.46414122839279,538690.35,8.46886815228923,0.01,0.0001,1,10000000,0.01,10031029.5322660750823724,Succinct,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PROVE,,,,['PROVE-USDC'],PROVE,USD,False,0.0001,PROVE-USD,CBE,142860.68,2025-08-05T16:11:00.010Z,,,,,,,,False,
PROVE-USDC,0.2652,-2.46414122839279,538690.35,8.46886815228923,0.01,0.0001,1,10000000,0.01,10031029.5322660750823724,Succinct,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PROVE,,,PROVE-USD,[],PROVE,USD,False,0.0001,PROVE-USDC,CBE,142860.68,2025-08-05T16:11:00.010Z,,,,,,,,False,
ETC-USD,8.41,-0.23724792408066,16452.96611893,-33.56147160808148,0.00000001,0.01,1,10000000,0.00000001,530200,Ethereum Classic,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ETC,,,,['ETC-USDC'],ETC,USD,False,0.01,ETC-USD,CBE,138369.45,2023-01-01T00:00:00Z,,,,,,,,False,
ETC-USDC,8.41,-0.23724792408066,16452.96611893,-33.56147160808148,0.00000001,0.01,1,10000000,0.00000001,530200,Ethereum Classic,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ETC,,,ETC-USD,[],ETC,USD,False,0.01,ETC-USDC,CBE,138369.45,2023-01-01T00:00:00Z,,,,,,,,False,
FLUID-USD,2.348,3.80194518125553,58631.89,569.15798147463376,0.01,0.001,1,10000000,0.01,3169387.5909902766605358,Fluid,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FLUID,,,,['FLUID-USDC'],FLUID,USD,False,0.001,FLUID-USD,CBE,137667.68,2025-11-24T16:56:00.020Z,,,,,,,,False,
FLUID-USDC,2.348,3.80194518125553,58631.89,569.15798147463376,0.01,0.001,1,10000000,0.01,3169387.5909902766605358,Fluid,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FLUID,,,FLUID-USD,[],FLUID,USD,False,0.001,FLUID-USDC,CBE,137667.68,2025-11-24T16:56:00.020Z,,,,,,,,False,
AVNT-USD,0.1496,-1.05820105820106,898836,-49.45070049142434,0.1,0.0001,1,10000000,0.1,47381086.9570716940297007,Avantis,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AVNT,,,,['AVNT-USDC'],AVNT,USD,False,0.0001,AVNT-USD,CBE,134465.87,2025-09-09T16:31:00.010Z,,,,,,,,False,
AVNT-USDC,0.1496,-1.05820105820106,898836,-49.45070049142434,0.1,0.0001,1,10000000,0.1,47381086.9570716940297007,Avantis,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AVNT,,,AVNT-USD,[],AVNT,USD,False,0.0001,AVNT-USDC,CBE,134465.87,2025-09-09T16:31:00.010Z,,,,,,,,False,
ALICE-USD,0.118,-4.83870967741935,1127080.396,-59.08992991617587,0.001,0.001,1,10000000,0.001,6771900,MyNeighborAlice,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ALICE,,,,['ALICE-USDC'],ALICE,USD,False,0.001,ALICE-USD,CBE,132995.49,2023-01-01T00:00:00Z,,,,,,,,False,
ALICE-USDC,0.118,-4.83870967741935,1127080.396,-59.08992991617587,0.001,0.001,1,10000000,0.001,6771900,MyNeighborAlice,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ALICE,,,ALICE-USD,[],ALICE,USD,False,0.001,ALICE-USDC,CBE,132995.49,2023-01-01T00:00:00Z,,,,,,,,False,
DOGE-USDT,0.0944,0.31880977683316,1399626,-50.69938575450061,0.1,0.0001,1,10000000,0.1,142083900,Dogecoin,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,DOGE,,,,[],DOGE,USDT,False,0.0001,DOGE-USDT,CBE,132124.6944,2023-01-01T00:00:00Z,,,,,,,,False,
UP-USD,0.05346,6.68529235681501,2423795.3,32.31145580986417,0.1,0.00001,1,10000000,0.1,221966212.9525375038402902,Superform,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,UP,,,,['UP-USDC'],UP,USD,False,0.00001,UP-USD,CBE,129576.1,2026-02-10T17:06:02.269Z,,,,,,,,False,
UP-USDC,0.05346,6.68529235681501,2423795.3,32.31145580986417,0.1,0.00001,1,10000000,0.1,221966212.9525375038402902,Superform,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,UP,,,UP-USD,[],UP,USD,False,0.00001,UP-USDC,CBE,129576.1,2026-02-10T17:06:02.269Z,,,,,,,,False,
XPL-USD,0.0963,1.04931794333683,1330979,-56.21241766998618,0.1,0.0001,1,10000000,0.1,55218945.1530717284931102,Plasma,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,XPL,,,,['XPL-USDC'],XPL,USD,False,0.0001,XPL-USD,CBE,128173.28,2025-12-01T20:52:02.261Z,,,,,,,,False,
XPL-USDC,0.0963,1.04931794333683,1330979,-56.21241766998618,0.1,0.0001,1,10000000,0.1,55218945.1530717284931102,Plasma,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,XPL,,,XPL-USD,[],XPL,USD,False,0.0001,XPL-USDC,CBE,128173.28,2025-12-01T20:52:02.261Z,,,,,,,,False,
SUKU-USD,0.0075,-3.84615384615385,16862598.9,1014.17841114498282,0.1,0.0001,1,10000000,0.1,136062700,SUKU,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SUKU,,,,['SUKU-USDC'],SUKU,USD,False,0.0001,SUKU-USD,CBE,126469.49,2023-01-01T00:00:00Z,,,,,,,,False,
SUKU-USDC,0.0075,-3.84615384615385,16862598.9,1014.17841114498282,0.1,0.0001,1,10000000,0.1,136062700,SUKU,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SUKU,,,SUKU-USD,[],SUKU,USD,False,0.0001,SUKU-USDC,CBE,126469.49,2023-01-01T00:00:00Z,,,,,,,,False,
TURBO-USD,0.001009,1.4070351758794,125149480,-17.51484149133944,1,0.000001,1,10000000,1,1105518620.0411492567469846,Turbo,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TURBO,,,,['TURBO-USDC'],TURBO,USD,False,0.000001,TURBO-USD,CBE,126275.83,2024-12-10T17:09:00.014Z,,,,,,,,False,
TURBO-USDC,0.001009,1.4070351758794,125149480,-17.51484149133944,1,0.000001,1,10000000,1,1105518620.0411492567469846,Turbo,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TURBO,,,TURBO-USD,[],TURBO,USD,False,0.000001,TURBO-USDC,CBE,126275.83,2024-12-10T17:09:00.014Z,,,,,,,,False,
FLR-USD,0.0083,-0.8363201911589,14868566,-25.45078422358378,1,0.00001,1,10000000,1,259257334.6450805186528117,Flare,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FLR,,,,['FLR-USDC'],FLR,USD,False,0.00001,FLR-USD,CBE,123409.1,2023-04-11T15:55:00.994Z,,,,,,,,False,
FLR-USDC,0.0083,-0.8363201911589,14868566,-25.45078422358378,1,0.00001,1,10000000,1,259257334.6450805186528117,Flare,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FLR,,,FLR-USD,[],FLR,USD,False,0.00001,FLR-USDC,CBE,123409.1,2023-04-11T15:55:00.994Z,,,,,,,,False,
ZRX-USD,0.105002,-1.00968201144495,1169988.87833,-11.46305186231173,0.00001,0.000001,1,10000000,0.00001,44470400,0x Protocol,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ZRX,,,,['ZRX-USDC'],ZRX,USD,False,0.000001,ZRX-USD,CBE,122851.17,2023-01-01T00:00:00Z,,,,,,,,False,
ZRX-USDC,0.105002,-1.00968201144495,1169988.87833,-11.46305186231173,0.00001,0.000001,1,10000000,0.00001,44470400,0x Protocol,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ZRX,,,ZRX-USD,[],ZRX,USD,False,0.000001,ZRX-USDC,CBE,122851.17,2023-01-01T00:00:00Z,,,,,,,,False,
BCH-EUR,403.46,-0.4245026901624,303.11369298,-23.6880633757813,0.00000001,0.01,1,10000000,0.00000001,2200,Bitcoin Cash,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,BCH,,,,[],BCH,EUR,False,0.01,BCH-EUR,CBE,122294.25,2023-01-01T00:00:00Z,,,,,,,,False,
TREE-USD,0.066,-0.30211480362538,1836282.15,25.75003058693957,0.01,0.0001,1,10000000,0.01,14963559.0763601956097544,Treehouse,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TREE,,,,['TREE-USDC'],TREE,USD,False,0.0001,TREE-USD,CBE,121194.62,2025-07-29T18:45:01.137Z,,,,,,,,False,
TREE-USDC,0.066,-0.30211480362538,1836282.15,25.75003058693957,0.01,0.0001,1,10000000,0.01,14963559.0763601956097544,Treehouse,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TREE,,,TREE-USD,[],TREE,USD,False,0.0001,TREE-USDC,CBE,121194.62,2025-07-29T18:45:01.137Z,,,,,,,,False,
SAND-USD,0.0813,-1.09489051094891,1448861.71,-6.8826312757585,0.01,0.0001,1,10000000,0.01,16861000,The Sandbox,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SAND,,,,['SAND-USDC'],SAND,USD,False,0.0001,SAND-USD,CBE,117792.46,2023-01-01T00:00:00Z,,,,,,,,False,
SAND-USDC,0.0813,-1.09489051094891,1448861.71,-6.8826312757585,0.01,0.0001,1,10000000,0.01,16861000,The Sandbox,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SAND,,,SAND-USD,[],SAND,USD,False,0.0001,SAND-USDC,CBE,117792.46,2023-01-01T00:00:00Z,,,,,,,,False,
ICP-USDT,2.518,0.5591054313099,46518.0907,-29.42035071687325,0.0001,0.001,1,10000000,0.0001,2025600,Internet Computer,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,ICP,,,,[],ICP,USDT,False,0.001,ICP-USDT,CBE,117132.552,2023-01-01T00:00:00Z,,,,,,,,False,
SXT-USD,0.0168,0,6930840.7,71.25039555154828,0.1,0.0001,1,10000000,0.1,68476166.2120152459520803,Space and Time,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SXT,,,,['SXT-USDC'],SXT,USD,False,0.0001,SXT-USD,CBE,116438.12,2025-05-08T16:03:00.014Z,,,,,,,,False,
SXT-USDC,0.0168,0,6930840.7,71.25039555154828,0.1,0.0001,1,10000000,0.1,68476166.2120152459520803,Space and Time,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SXT,,,SXT-USD,[],SXT,USD,False,0.0001,SXT-USDC,CBE,116438.12,2025-05-08T16:03:00.014Z,,,,,,,,False,
FLOW-USD,0.031,3.33333333333333,3513447.005,-44.42292829799538,0.001,0.001,1,10000000,0.001,8500000,Flow,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FLOW,,,,['FLOW-USDC'],FLOW,USD,False,0.001,FLOW-USD,CBE,108916.86,2023-01-01T00:00:00Z,,,,,,,,False,
FLOW-USDC,0.031,3.33333333333333,3513447.005,-44.42292829799538,0.001,0.001,1,10000000,0.001,8500000,Flow,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FLOW,,,FLOW-USD,[],FLOW,USD,False,0.001,FLOW-USDC,CBE,108916.86,2023-01-01T00:00:00Z,,,,,,,,False,
HBAR-USDT,0.09316,0.22592791823561,1159301.2,-45.96538292363378,0.1,0.00001,1,10000000,0.1,154273063.0129868607174962,Hedera,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,HBAR,,,,[],HBAR,USDT,False,0.00001,HBAR-USDT,CBE,108000.49979,2023-01-01T00:00:00Z,,,,,,,,False,
WET-USD,0.1125,0.35682426404996,951026.1,-19.23044780774011,0.1,0.0001,1,10000000,0.1,63623051.855392899891865,Humidifi,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,WET,,,,['WET-USDC'],WET,USD,False,0.0001,WET-USD,CBE,106990.44,2025-12-09T18:19:00.024Z,,,,,,,,False,
WET-USDC,0.1125,0.35682426404996,951026.1,-19.23044780774011,0.1,0.0001,1,10000000,0.1,63623051.855392899891865,Humidifi,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,WET,,,WET-USD,[],WET,USD,False,0.0001,WET-USDC,CBE,106990.44,2025-12-09T18:19:00.024Z,,,,,,,,False,
KEYCAT-USD,0.000512,-5.88235294117647,208111634,15.65397781900717,1,0.000001,1,10000000,1,1825350227.5324461762761696,Keyboard Cat,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KEYCAT,,,,['KEYCAT-USDC'],KEYCAT,USD,False,0.000001,KEYCAT-USD,CBE,106553.16,2025-03-31T16:00:00.040Z,,,,,,,,False,
KEYCAT-USDC,0.000512,-5.88235294117647,208111634,15.65397781900717,1,0.000001,1,10000000,1,1825350227.5324461762761696,Keyboard Cat,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KEYCAT,,,KEYCAT-USD,[],KEYCAT,USD,False,0.000001,KEYCAT-USDC,CBE,106553.16,2025-03-31T16:00:00.040Z,,,,,,,,False,
BTRST-USD,0.069,-1.42857142857143,1514368.99,362.39248063104065,0.01,0.001,1,10000000,0.01,11741700,Braintrust,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BTRST,,,,['BTRST-USDC'],BTRST,USD,False,0.001,BTRST-USD,CBE,104491.46,2023-01-01T00:00:00Z,,,,,,,,False,
BTRST-USDC,0.069,-1.42857142857143,1514368.99,362.39248063104065,0.01,0.001,1,10000000,0.01,11741700,Braintrust,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BTRST,,,BTRST-USD,[],BTRST,USD,False,0.001,BTRST-USDC,CBE,104491.46,2023-01-01T00:00:00Z,,,,,,,,False,
PLUME-USD,0.01086,-0.18382352941176,9602460,7.4529160677608,1,0.00001,1,10000000,1,478658863.8227279850820675,Plume,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PLUME,,,,['PLUME-USDC'],PLUME,USD,False,0.00001,PLUME-USD,CBE,104282.72,2025-12-08T17:58:00.024Z,,,,,,,,False,
PLUME-USDC,0.01086,-0.18382352941176,9602460,7.4529160677608,1,0.00001,1,10000000,1,478658863.8227279850820675,Plume,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PLUME,,,PLUME-USD,[],PLUME,USD,False,0.00001,PLUME-USDC,CBE,104282.72,2025-12-08T17:58:00.024Z,,,,,,,,False,
SNX-USD,0.311,-3.11526479750779,331999.041,-36.87003689977918,0.001,0.001,1,10000000,0.001,3872200,Synthetix Network Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SNX,,,,['SNX-USDC'],SNX,USD,False,0.001,SNX-USD,CBE,103251.7,2023-01-01T00:00:00Z,,,,,,,,False,
SNX-USDC,0.311,-3.11526479750779,331999.041,-36.87003689977918,0.001,0.001,1,10000000,0.001,3872200,Synthetix Network Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SNX,,,SNX-USD,[],SNX,USD,False,0.001,SNX-USDC,CBE,103251.7,2023-01-01T00:00:00Z,,,,,,,,False,
LTC-GBP,41.8,0.28790786948177,2467.53553179,-25.68849631840848,0.00000001,0.01,1,10000000,0.00000001,5800,Litecoin,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,LTC,,,,[],LTC,GBP,False,0.01,LTC-GBP,CBE,103142.99,2023-01-01T00:00:00Z,,,,,,,,False,
LCX-USD,0.0443,0.2262443438914,2322618,0.1255547309777,0.1,0.0001,1,10000000,0.1,117651200,LCX,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,LCX,,,,['LCX-USDC'],LCX,USD,False,0.0001,LCX-USD,CBE,102891.98,2023-01-01T00:00:00Z,,,,,,,,False,
LCX-USDC,0.0443,0.2262443438914,2322618,0.1255547309777,0.1,0.0001,1,10000000,0.1,117651200,LCX,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,LCX,,,LCX-USD,[],LCX,USD,False,0.0001,LCX-USDC,CBE,102891.98,2023-01-01T00:00:00Z,,,,,,,,False,
LINK-GBP,6.8,0.44313146233383,14977.25,-46.20571078428732,0.01,0.01,1,10000000,0.01,39000,Chainlink,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,LINK,,,,[],LINK,GBP,False,0.01,LINK-GBP,CBE,101845.3,2023-01-01T00:00:00Z,,,,,,,,False,
DOGE-EUR,0.0816,0.3690036900369,1234462.2,-58.92128141441038,0.1,0.0001,1,10000000,0.1,7300000,Dogecoin,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,DOGE,,,,[],DOGE,EUR,False,0.0001,DOGE-EUR,CBE,100732.1155,2023-01-01T00:00:00Z,,,,,,,,False,
XRP-USDT,1.4365,-0.0626130513427,69651.249179,-84.27538713436189,0.000001,0.0001,1,10000000,0.000001,11988060.178198761161369,XRP,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,XRP,,,,[],XRP,USDT,False,0.0001,XRP-USDT,CBE,100054.0194,2023-07-13T19:48:00.692Z,,,,,,,,False,
GTC-USD,0.0825,-2.36686390532544,1212395.67,-58.08812143600191,0.01,0.0001,1,10000000,0.01,5621100,Gitcoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,GTC,,,,['GTC-USDC'],GTC,USD,False,0.0001,GTC-USD,CBE,100022.64,2023-01-01T00:00:00Z,,,,,,,,False,
GTC-USDC,0.0825,-2.36686390532544,1212395.67,-58.08812143600191,0.01,0.0001,1,10000000,0.01,5621100,Gitcoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,GTC,,,GTC-USD,[],GTC,USD,False,0.0001,GTC-USDC,CBE,100022.64,2023-01-01T00:00:00Z,,,,,,,,False,
FIGHT-USD,0.00318,-2.45398773006135,30867073,-46.67779911309533,1,0.00001,1,10000000,1,389656441.9649183068317066,FIGHT,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FIGHT,,,,['FIGHT-USDC'],FIGHT,USD,False,0.00001,FIGHT-USD,CBE,98157.29,2026-01-22T14:42:04.503Z,,,,,,,,False,
FIGHT-USDC,0.00318,-2.45398773006135,30867073,-46.67779911309533,1,0.00001,1,10000000,1,389656441.9649183068317066,FIGHT,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FIGHT,,,FIGHT-USD,[],FIGHT,USD,False,0.00001,FIGHT-USDC,CBE,98157.29,2026-01-22T14:42:04.503Z,,,,,,,,False,
MANTLE-USD,0.7519,0.65595716198126,129896.97,-66.67218380183142,0.01,0.0001,1,10000000,0.01,13695967.0414858336529042,Mantle,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MANTLE,,,,['MANTLE-USDC'],MANTLE,USD,False,0.0001,MANTLE-USD,CBE,97669.53,2025-04-30T16:16:01.128Z,,,,,,,,False,
MANTLE-USDC,0.7519,0.65595716198126,129896.97,-66.67218380183142,0.01,0.0001,1,10000000,0.01,13695967.0414858336529042,Mantle,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MANTLE,,,MANTLE-USD,[],MANTLE,USD,False,0.0001,MANTLE-USDC,CBE,97669.53,2025-04-30T16:16:01.128Z,,,,,,,,False,
MANA-USD,0.088,-2.00445434298441,1099674.5,72.06738206652664,0.01,0.0001,1,10000000,0.01,17867100,Decentraland,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MANA,,,,['MANA-USDC'],MANA,USD,False,0.0001,MANA-USD,CBE,96771.36,2023-01-01T00:00:00Z,,,,,,,,False,
MANA-USDC,0.088,-2.00445434298441,1099674.5,72.06738206652664,0.01,0.0001,1,10000000,0.01,17867100,Decentraland,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MANA,,,MANA-USD,[],MANA,USD,False,0.0001,MANA-USDC,CBE,96771.36,2023-01-01T00:00:00Z,,,,,,,,False,
PROMPT-USD,0.03566,-0.83426028921023,2702254.4,-57.15097558217692,0.1,0.00001,1,10000000,0.1,40092943.4293836424163427,Wayfinder,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PROMPT,,,,['PROMPT-USDC'],PROMPT,USD,False,0.00001,PROMPT-USD,CBE,96362.39,2025-04-10T17:43:03.389Z,,,,,,,,False,
PROMPT-USDC,0.03566,-0.83426028921023,2702254.4,-57.15097558217692,0.1,0.00001,1,10000000,0.1,40092943.4293836424163427,Wayfinder,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PROMPT,,,PROMPT-USD,[],PROMPT,USD,False,0.00001,PROMPT-USDC,CBE,96362.39,2025-04-10T17:43:03.389Z,,,,,,,,False,
PERP-USD,0.0332,-2.92397660818713,2855828.208,-79.09206220255898,0.001,0.0001,1,10000000,0.001,11797900,Perpetual Protocol,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PERP,,,,['PERP-USDC'],PERP,USD,False,0.0001,PERP-USD,CBE,94813.5,2023-01-01T00:00:00Z,,,,,,,,False,
PERP-USDC,0.0332,-2.92397660818713,2855828.208,-79.09206220255898,0.001,0.0001,1,10000000,0.001,11797900,Perpetual Protocol,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PERP,,,PERP-USD,[],PERP,USD,False,0.0001,PERP-USDC,CBE,94813.5,2023-01-01T00:00:00Z,,,,,,,,False,
ADA-GBP,0.1981,-0.80120180270406,469952.02,-20.93736605821983,0.01,0.0001,1,10000000,0.01,640000,Cardano,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,ADA,,,,[],ADA,GBP,False,0.0001,ADA-GBP,CBE,93097.4952,2023-01-01T00:00:00Z,,,,,,,,False,
ZKP-USD,0.07871,0.93613747114645,1173939.8,114.48898029194653,0.1,0.00001,1,10000000,0.1,73186430.3394276713124286,zkPass,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ZKP,,,,['ZKP-USDC'],ZKP,USD,False,0.00001,ZKP-USD,CBE,92400.8,2025-12-19T18:06:00.019Z,,,,,,,,False,
ZKP-USDC,0.07871,0.93613747114645,1173939.8,114.48898029194653,0.1,0.00001,1,10000000,0.1,73186430.3394276713124286,zkPass,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ZKP,,,ZKP-USD,[],ZKP,USD,False,0.00001,ZKP-USDC,CBE,92400.8,2025-12-19T18:06:00.019Z,,,,,,,,False,
MINA-USD,0.059,-1.83028286189684,1515908.458,-21.87604279040735,0.001,0.0001,1,10000000,0.001,13316200,Mina,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MINA,,,,['MINA-USDC'],MINA,USD,False,0.0001,MINA-USD,CBE,89438.6,2023-01-01T00:00:00Z,,,,,,,,False,
MINA-USDC,0.059,-1.83028286189684,1515908.458,-21.87604279040735,0.001,0.0001,1,10000000,0.001,13316200,Mina,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MINA,,,MINA-USD,[],MINA,USD,False,0.0001,MINA-USDC,CBE,89438.6,2023-01-01T00:00:00Z,,,,,,,,False,
FOX-USD,0.00728,11.82795698924731,12218275.7,908.21836206583555,0.1,0.00001,1,10000000,0.1,304444300,Shapeshift FOX Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FOX,,,,['FOX-USDC'],FOX,USD,False,0.00001,FOX-USD,CBE,88949.05,2023-01-01T00:00:00Z,,,,,,,,False,
FOX-USDC,0.00728,11.82795698924731,12218275.7,908.21836206583555,0.1,0.00001,1,10000000,0.1,304444300,Shapeshift FOX Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FOX,,,FOX-USD,[],FOX,USD,False,0.00001,FOX-USDC,CBE,88949.05,2023-01-01T00:00:00Z,,,,,,,,False,
